"id";"title";"authors";"subjectsPOR";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages";
"UFPE_6b814c6fcd5ef77c4f6c65ee79112f45";"Extração de informação usando integração de componentes de PLN através do framework GATE";"primary[de Souza Cabral, Luciano(NA)]";"Inteligência Artificial|Extração de Informação|Processamento de Linguagem Natural|Ontologias";"UFPE";"masterThesis";"openAccess";"2009";"https://repositorio.ufpe.br/handle/123456789/1927";"masterThesis";"por"
"UFPR_8c10f81b0e45e2afa1b5e1cfe91c084d";"Abordagens de aprendizado de máquina aplicadas à classificação de dados provenientes de equipamento ekletroencefalográfico não-invasivo";"primary[Santos, Alisson Ravaglio(NA)]";"Engenharia elétrica|Eletroencefalografia|Pendulo|Redes neurais (Computação)|Inteligencia artificial|Teses";"UFPR";"masterThesis";"openAccess";"2017";"https://hdl.handle.net/1884/53435";"masterThesis";"por"
"UFPR_c54ebd71b0d1549a1cc5bdaa237a381f";"Ao redor dos sistemas";"primary[Urban, Antonio Edison(NA)]|secondary[Direne, Alexandre Ibrahim(NA)]";"Teses|Sistemas de recuperação da informação|Sistemas tutoriais inteligentes|Inteligencia artificial";"UFPR";"masterThesis";"openAccess";"2010";"http://hdl.handle.net/1884/24763";"masterThesis";"por"
"UFPR_abcf7650ce17e1d3fa633bd59ad38534";"Petrigraph : um algoritmo para planejamento por desdobramento de redes de Petri";"primary[Töws, Guilherme Stutz(NA)]";"Teses|Algoritmos|Redes de petri|Inteligência artificial|Ciencia da Computação";"UFPR";"masterThesis";"openAccess";"2008";"https://hdl.handle.net/1884/16263";"masterThesis";"por"
"UFPR_780b8d27231fb4c9a75039ee4ded7685";"Causalidade e dependência em raciocínio sobre ações";"primary[Varzinczak, Ivan José(NA)]";"Teses|Lógica simbólica e matemática|Inteligência artificial|Ciencia da Computação";"UFPR";"masterThesis";"openAccess";"2002";"https://hdl.handle.net/1884/111";"masterThesis";"por"
"UFPR_01243fac37391445e4369cd84dc96a92";"Conceitos e ferramentas de autoria para representação da visão estratégica baseada em padrões e busca em jogos heurísticos adversaristas";"primary[Bueno, Luís Carlos Ferreira(NA)]";"Inteligência artificial|Ciência da Computação|Reconhecimento de padrões|Jogos educativos";"UFPR";"doctoralThesis";"openAccess";"2018";"https://hdl.handle.net/1884/59667";"doctoralThesis";"por"
"UFPR_888854653da53ea4e3e7086eabe321d2";"Um ambiente de interface e interação para um servidor de xadrez on-line na web como uma ferramenta educacional";"primary[Picussa, Juliano(NA)]|secondary[García, Laura Sánchez, 1957-(NA)|Universidade Federal do Paraná. Setor de Ciencias Exatas. Programa de Pós-Graduaçao em Informática(NA)]";"Teses|Xadrez - Estudo e ensino|Inteligencia artificial - Aplicações educacionais";"UFPR";"masterThesis";"openAccess";"2009";"http://hdl.handle.net/1884/18127";"masterThesis";"por"
"UFPR_390f865011059050bedbb89e5878d1be";"Treasure hunt : a framework for cooperative, distributed parallel optimization";"primary[Perroni, Peter Frank, 1977-(NA)]";"Inteligencia artificial - Processamento de dados|Algoritmos de computador|Ciência da Computação";"UFPR";"doctoralThesis";"openAccess";"2019";"https://hdl.handle.net/1884/62517";"doctoralThesis";""
"UFPR_ddd960e46d60970b563a646f571bff30";"Spatio-temporal centroid based sign language facial expressions for animation synthesis in virtual environment";"primary[Gonçalves, Diego Addan, 1985-(NA)]";"Língua brasileira de sinais|Ciência da Computação|Expressão facial|Inteligência artificial";"UFPR";"doctoralThesis";"openAccess";"2019";"https://hdl.handle.net/1884/60182";"doctoralThesis";"por"
"UFPR_aed65a10b2aa5f2b03e298dad61d390f";"Aplicação da inteligência artificial na anotação automática de genomas bacterianos";"primary[Tibães, Juliana Helena(NA)]";"Teses|Inteligencia artificial|Seqüencia de nucleotidios|Bioinformática|Ciencia da computação";"UFPR";"masterThesis";"openAccess";"2012";"http://hdl.handle.net/1884/28826";"masterThesis";"por"
"UFPR_b10a7d8c06b79869e47b800817c87f9b";"SISMAT";"primary[Mathias, Ivo Mario(NA)]";"Teses|Inteligencia artificial distribuida|Programação orientada a objetos (Computação)";"UFPR";"masterThesis";"openAccess";"2011";"http://hdl.handle.net/1884/25095";"masterThesis";"por"
"UFPR_656f5fa26249fa415f1a566b371f249c";"Análise de layout de página em jornais históricos germano-brasileiros";"primary[Araújo, Alessandra Belézia, 1989-(NA)]";"Redes neurais (Computação)|Algorítmos de computador|Inteligência artificial|Ciência da Computação";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/63706";"masterThesis";"por"
"UFPR_f387b0fe5344e823b43cd9dcd1056638";"A tutela jurídica de trabalhos criativos feitos por aplicações de inteligência artificial no Brasil";"primary[Gonçalves, Lukas Ruthes(NA)]";"Direitos autorais|Direito|Inteligência artificial|Sociedade da informação|Software";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/60345";"masterThesis";"por"
"UFPR_e77593d250bd20cc5066caaea4f81f33";"Definição de atores e seus papéis em um ambiente virtual para aprendizagem e prática do xadrez escolar";"primary[Kuss, Fabiano Sardenberg(NA)]";"Teses|Inteligencia artificial - Aplicações educacionais|Xadrez - Estudo e ensino|Informática na educação";"UFPR";"masterThesis";"openAccess";"2011";"http://hdl.handle.net/1884/26400";"masterThesis";"por"
"UFPR_dedb5a6157ff02644e8b5b152ecf6cb2";"Algoritmos evolutivos com tratamento de restrições aplicados ao problema de planejamento do despacho hidrotérmico";"primary[Marcondes, Eduardo João(NA)]";"Algoritmos de computador|Inteligência artificial|Ciência da Computação|Usinas hidreletricas";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/62080";"masterThesis";"por"
"UFPR_09ec0f63174db923114e982de2790ea1";"Dependency rank : método de priorização de requisitos baseado nas relações de dependência identificadas por PLN";"primary[Generoso, Marlon André Peron(NA)]";"Engenharia de software|Software - Desenvolvimento|Inteligência artificial|Ciência da Computação";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/61379";"masterThesis";"por"
"UFPR_2aeb372b12fb2a35a0b95570d0efc161";"Aplicação de técnicas de aprendizado de máquina na mensuração florestal";"primary[Rojas Montaño, Razer Anthom Nizer(NA)]";"Ciência da computação|Inventario florestal|Redes neurais (Computação)|Inteligencia artificial|Teses";"UFPR";"doctoralThesis";"openAccess";"2016";"http://hdl.handle.net/1884/45346";"doctoralThesis";"por"
"UFPR_2cbd7981c7c79a46d40c55ca390cfb01";"Detecção de outliers no espaço semântico aplicada à análise de sentimento por redes neurais convolucionais";"primary[Schmitt, Murilo Falleiros Lemos(NA)]";"Redes neurais (Computação)|Ciência da Computação|Algoritmos de computador|Inteligência artificial|Teses";"UFPR";"masterThesis";"openAccess";"2018";"https://hdl.handle.net/1884/58196";"masterThesis";"por"
"UFPR_b111a5ed73695ae229d6d0b1348cc8f9";"Gherkin Specification Extension : uma linguagem de especificação de requisitos baseada em Gherkin";"primary[Ehrenfried, Henrique Varella, 1995-(NA)]";"Processamento da linguagem natural (Computação)|Ciência da Computação|Inteligência artificial|Software - Desenvolvimento";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/60248";"masterThesis";"por"
"UFPR_5eddd6902e58dbf312ab63fecd3c0a13";"Point spread function estimation of solar surface images with a cooperative particle swarm optmization on GPUS";"primary[Perroni, Peter Frank(NA)]";"Teses|Algoritmos - Inteligencia artificial - Particulas|Imagens digitais|Luz - Espalhamento";"UFPR";"masterThesis";"openAccess";"2013";"http://hdl.handle.net/1884/30081";"masterThesis";""
"UFPR_c1ee6ba3b76e8cfae29cce6801f78c66";"Conexão de geração distribuída em redes de distribuição";"primary[Souza, Angelo Ricardo Rodrigues de(NA)]";"Teses|Energia elétrica - Distribuição|Inteligencia artificial|Otimização combinatoria";"UFPR";"masterThesis";"openAccess";"2009";"http://hdl.handle.net/1884/19160";"masterThesis";"por"
"UFPR_5ef855a3b1383c2bd942dc822a69bdc2";"Uma especialização do Yolov3 para detecção de pedestres";"primary[Valiati, Gustavo Rafael(NA)]";"Ciência da Computação|Visão por computador|Inteligência artificial|Redes neurais (Computação)";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/59953";"masterThesis";""
"ITA_5bd93b66c164525d4b1f4aec9b3c0b01";"Planejamento online para robô móvel baseado em amostragem esparsa e macro-operadores.";"primary[Celeny Fernandes Alves(NA)]";"Dinâmica de robôs|Planejamento de tarefas (robótica)|Aprendizagem|Amostragem|Inteligência artificial|Computação";"ITA";"masterThesis";"openAccess";"2007";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=382";"masterThesis";"por"
"ITA_2e2e5a5e7e773521ba1b6f7e48fd3e22";"Influência da topologia e da reputação na convergência em modelos do Naming Game.";"primary[Thaís Gobet Uzun(NA)]";"Sistemas multiagentes|Redes complexas|Convergência (matemática)|Inteligência artificial|Computação";"ITA";"masterThesis";"openAccess";"2010";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1131";"masterThesis";"por"
"ITA_afa27f5a64ba674f9014b183ce7203a8";"Processamento automático aplicado à análise de requisitos escritos em linguagem natural";"primary[Samir Prado Daud(NA)]";"Processamento da linguagem natural|Requisitos|Inteligência artificial|Semântica|Sintaxe|Computação";"ITA";"masterThesis";"openAccess";"2009";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1280";"masterThesis";"por"
"ITA_22195850a4a266ba76965962fa596d73";"Identificação de sistemas dinâmicos via redes neurais artificiais.";"primary[José Alfredo Ruiz Vargas(NA)]";"Redes neurais|Sistemas dinâmicos|Inteligência artificial|Algoritmos|Computação";"ITA";"masterThesis";"openAccess";"1997";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1375";"masterThesis";"por"
"ITA_4730a2069ac20156b150bff2a6b97426";"Uma arquitetura para agentes autônomos móveis sob a visão da inteligência artificial distribuída.";"primary[Claudio Cesar de Sá(NA)]";"Inteligência artificial|Sistemas distribuídos|Robótica|Arquitetura (computadores)|Computação";"ITA";"doctoralThesis";"openAccess";"1997";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1368";"doctoralThesis";"por"
"ITA_7dd93495af6ec291334b03c3df5d2619";"Modelo de rede neuronal aplicado ao reconhecimento de fonemas vocálicos presentes em um vocabulário de comando";"primary[Plínio Almeida Barbosa(NA)]";"Inteligência artificial|Reconhecimento de padrões|Reconhecimento de voz|Redes neurais|Telecomunicações|Computação";"ITA";"masterThesis";"openAccess";"1990";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1450";"masterThesis";"por"
"ITA_152fd8bb0b946961d00f92bbd2aefa3f";"Implementação de um ambiente para tratamento inteligente de sinais cardiográficos";"primary[Luís Fernando Faina(NA)]";"Inteligência artificial|Sistemas especialistas|Bioengenharia|Eletrocardiografia|Computação|Medicina";"ITA";"masterThesis";"openAccess";"1990";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1448";"masterThesis";"por"
"ITA_84116743eb5ab117e819f36ed83dbc63";"Estudo de um modelo para reconhecimento de voz baseado em discriminação acústico-fonética";"primary[Rafael Michelin Laboissiére(NA)]";"Inteligência artificial|Reconhecimento de voz|Processamento de sinais|Reconhecimento de padrões|Computação|Telecomunicações";"ITA";"masterThesis";"openAccess";"1988";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1511";"masterThesis";"por"
"ITA_5c81fd5829ef234450da316eb5979f30";"Estudo de algoritmos com chaveamento para o treinamento de redes neurais artificiais em problemas de reconhecimento de padrões";"primary[Eduardo de Azevedo Botter(NA)]";"Redes neurais|Reconhecimento de padrões|Algoritmos|Inteligência artificial|Eletrocardiografia|Computação";"ITA";"masterThesis";"openAccess";"1996";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1592";"masterThesis";"por"
"ITA_a195141f498d2752f9d2044ca42014ed";"Um protótipo de sistema especialista para o suporte a operação e manutenção do monitor de lastro Oili 1000 de navios petroleiros";"primary[Ricardo de Oliveira Alves(NA)]";"Sistemas especialistas|Inteligência artificial|Representação do conhecimento|Poluição|Embarcações|Mares|Computação";"ITA";"masterThesis";"openAccess";"1996";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1637";"masterThesis";"por"
"ITA_a6bb8e883625c6dfc55d6213c17f2645";"Redução do erro de classificação de redes neurais aplicada ao reconhecimento de fonemas multilocutor";"primary[Alexandre Girardi(NA)]";"Redes neurais|Reconhecimento de padrões|Reconhecimento de voz|Inteligência artificial|Computação";"ITA";"masterThesis";"openAccess";"1992";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1705";"masterThesis";"por"
"ITA_51675920819611b3b90bf593a820eda0";"Um sistema especialista para supervisão on-line de fornos de aquecimento de petróleo";"primary[Yván Jésus García López(NA)]";"Sistemas especialistas|Inteligência artificial|Fornos|Controle de processos|Computação";"ITA";"masterThesis";"openAccess";"1992";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1775";"masterThesis";"por"
"ITA_35b13b44aff7f410eab7dcffe81dcc53";"Metodologias para processamento inteligente de alarmes";"primary[Alexandre Carlos Brandão Ramos(NA)]";"Processamento de sinais|Inteligência artificial|Reconhecimento de padrões|Sistemas especialistas|Computação";"ITA";"masterThesis";"openAccess";"1992";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1790";"masterThesis";"por"
"ITA_48309c9a91b84950efc873818ad308f3";"PATHO - Sistema especialista para apoio ao diagnóstico em sarcomas ósseos";"primary[Raquel Dias Mendes(NA)]";"Sistemas especialistas|Sarcoma osteogenico|Diagnósticos|Inteligência artificial|Computação|Medicina";"ITA";"masterThesis";"openAccess";"1991";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1848";"masterThesis";"por"
"ITA_0a537be2edd604924fa8a460470c14f5";"Um sistema de processamento de imagens, que utiliza sistemas especialistas para auxiliar na interpretação";"primary[Renato Moreira Hadad(NA)]";"Processamento de imagens|Imagens|Processamento fotográfico|Inteligência artificial|Engenharia eletrônica";"ITA";"masterThesis";"openAccess";"1992";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=1855";"masterThesis";"por"
"ITA_722c4f1709ae4a1435880fba7a6b3e1a";"Uma arquitetura adaptativa para tomada de decisões em jogos eletrônicos";"primary[Emanuel Mineda Carneiro(NA)]";"Inteligência artificial|Tomada de decisões|Jogos computacionais|Entretenimento|Computação";"ITA";"masterThesis";"openAccess";"2013";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2261";"masterThesis";"por"
"ITA_d7718b00a7177f4ffeb3f2557cb7dcff";"Um modelo de sistema educativo cognitivista baseado em tutoria inteligente adaptativa via aderência conceitual.";"primary[Aury de Sá Leite(NA)]";"Inteligência artificial|Aprendizagem|Psicologia educacional|Representação do conhecimento|Pedagogia|Computação|Educação";"ITA";"doctoralThesis";"openAccess";"1999";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2340";"doctoralThesis";"por"
"ITA_9b85c7d5f15aac91751040ac620f0c7e";"Definição dinâmica de estratégias instrucionais em sistemas de tutoria inteligente: uma abordagem multiagentes na WWW.";"primary[Maria das Graças Bruno Marietto(NA)]";"Inteligência artificial|Sistemas distribuídos|Arquitetura (computadores)|Aprendizagem|Computação|Educação";"ITA";"doctoralThesis";"openAccess";"2000";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2375";"doctoralThesis";"por"
"ITA_72b3a2f8e1d38bdbcd5cdf8e6d2219f9";"Utilização de aprendizado por reforço para modelagem autônoma do aprendiz em sistemas tutores inteligentes.";"primary[Marcus Vinicius Carvalho Guelpeli(NA)]";"Arquitetura (computadores)|Algoritmos|Aprendizagem|Inteligência artificial|Programas de sistemas de computadores|Computação";"ITA";"masterThesis";"openAccess";"2003";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2733";"masterThesis";"por"
"ITA_213c9a115a268f81b6f847d3d956ac08";"Modelo conceitual formal de relacionamentos do ordenamento jurídico positivo";"primary[Alexandre Lopes Machado(NA)]";"Ontologias (inteligência artificial)|Esquemas conceituais|Web semântica|Representação do conhecimento|Computação";"ITA";"doctoralThesis";"openAccess";"2013";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2867";"doctoralThesis";"por"
"ITA_db0b7fd72febd81f57db36a4c12aa419";"Análise da relevância semântica na seleção de atributos para a mineração de dados";"primary[Adriana da Silva Jacinto(NA)]";"Mineração de dados|Web semântica|Recuperação da informação|Ontologias (inteligência artificial)|Computação";"ITA";"doctoralThesis";"openAccess";"2015";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=3360";"doctoralThesis";"por"
"ITA_a6db9c2c9db6ae1ad406b087d091338e";"Utilização de Inteligência Artificial, através de inferência difusa, na correlação de métodos de diagnóstico de Insuficiência Cardíaca (IC)";"primary[Jorge Luís Guedes Alves(NA)]";"Inteligência artificial|Lógica nebulosa|Sistema cardiovascular|Eletrocardiografia|Cardiologia|Medicina|Computação";"ITA";"masterThesis";"openAccess";"2015";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=3383";"masterThesis";"por"
"ITA_d0164275c6a567f18a82b28d32461e11";"Utilização de opções para o controle autônomo de robôs móveis.";"primary[Letícia Maria Friske(NA)]";"Controle automático|Inteligência artificial|Robôs|Aprendizagem|Robótica|Controle|Computação";"ITA";"masterThesis";"openAccess";"2002";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2511";"masterThesis";"por"
"ITA_2977769e7a6cd83a8bd351aca7b3e239";"Locally excitatory chaotic oscillator network for scene segmentation.";"primary[Zhao Liang(NA)]";"Redes neurais|Sistemas dinâmicos|Caos|Oscilações|Inteligência artificial|Computação";"ITA";"doctoralThesis";"openAccess";"1998";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2620";"doctoralThesis";"eng"
"ITA_c618492e51d41ca799596262bab67524";"Treinamento de redes neurais artificiais utilizando time assíncrono.";"primary[Paulo Akira Saito Júnior(NA)]";"Redes neurais|Otimização|Algoritmos|Reconhecimento de padrões|Inteligência artificial|Controle|Computação";"ITA";"masterThesis";"openAccess";"1999";"http://www.bd.bibl.ita.br/tde_busca/arquivo.php?codArquivo=2655";"masterThesis";"por"
"UFV_5268390663ae0287db27e7bcc109044f";"Predição da área abaixo da curva de progresso da requeima em tomateiro utilizando inteligência artificial";"primary[Alves, Daniel Pedrosa(NA)]";"";"UFV";"doctoralThesis";"openAccess";"2014";"http://www.locus.ufv.br/handle/123456789/6862";"doctoralThesis";"por"
"UFV_f50d79f983dbe065ca3b3e969ee39ea9";"Novas ferramentas para o manejo integrado de pragas em cultivos de brássicas";"primary[Farias, Elizeu de Sá(NA)]";"";"UFV";"doctoralThesis";"openAccess";"2021";"https://locus.ufv.br//handle/123456789/27957";"doctoralThesis";"por"
"UFC-7_25d1f0b07be829c75814d063a215e82b";"Integração Mente e Ambiente para a Geração de Comportamentos Emergentes em Personagens Virtuais Autônomos Através da Evolução de Redes Neurais Artificiais";"primary[Nogueira, Yuri Lenon Barbosa(NA)]";"Agentes inteligentes (Software)|Redes Neurais (Computação)|Inteligência artificial";"UFC";"doctoralThesis";"openAccess";"2014";"http://www.repositorio.ufc.br/handle/riufc/13354";"doctoralThesis";"por"
"UFC-7_22fcf3fbc1fc38b71ac1099d9568e12d";"Otimização no cálculo da parte ativa do transformador de distribuição trifásico com uso de algoritmos genéticos visando melhor eficiência e menor custo";"primary[Souza, Kleymilson do Nascimento(NA)]";"Engenharia elétrica|Inteligência artificial|Transformadores elétricos|Algoritmos genéticos";"UFC";"masterThesis";"openAccess";"2012";"http://www.repositorio.ufc.br/handle/riufc/11691";"masterThesis";"por"
"UFC-7_635e18edd45a6d705061ff1c97490de2";"Ferramentas para análise de autogestão e sustentabilidade do uso da água em perímetros irrigados";"primary[Gonçalves, Fabricio Mota(NA)]";"Engenharia agrícola|Análise multivariada|Inteligência artificial|Programação linear|Multivariate analysis";"UFC";"doctoralThesis";"openAccess";"2015";"http://www.repositorio.ufc.br/handle/riufc/16880";"doctoralThesis";"por"
"UFC-7_4effa7c06a36b88fab36ec0426a2a8e7";"Sistema inteligente de reconhecimento automático de placas de veículos";"primary[Laprano, Cassius Mazzo(NA)]";"Teleinformática|Processamento de imagens|Reconhecimento de padrões|Inteligência artificial|Redes neurais (Computação)";"UFC";"masterThesis";"openAccess";"2007";"http://www.repositorio.ufc.br/handle/riufc/16062";"masterThesis";"por"
"UFC-7_c071dabba3029453a2e316b597db00ac";"Casamento de padrões e operadores morfológicos adaptativos";"primary[Almeida Filho, Magno Prudêncio de(NA)]";"Engenharia elétrica|Imagens digitais - Processamento|Aprendizado do computador|Inteligência artificial";"UFC";"masterThesis";"openAccess";"2016";"http://www.repositorio.ufc.br/handle/riufc/18266";"masterThesis";"por"
"UFV_a9fad36204c09e8dd169544f1cd88bc4";"Abordagens heurísticas para tratar o problema do Caixeiro Viajante Preto e Branco";"primary[Cazetta, Paôla Pinto(NA)]";"";"UFV";"masterThesis";"openAccess";"2015";"http://www.locus.ufv.br/handle/123456789/7558";"masterThesis";"por"
"UFV_ee8a9e0b675b6564e7890bb3e5fdc304";"Evapotranspiração de referência para projeto de irrigação no Brasil utilizando o produto MOD16";"primary[Dias, Santos Henrique Brant(NA)]";"";"UFV";"masterThesis";"openAccess";"2018";"http://www.locus.ufv.br/handle/123456789/20513";"masterThesis";"por"
"UFV_5e94671da48aa11b060d715ee7ae5666";"Predição da radiação rolar por meio de modelagem linear (ARX e ARMAX) e modelagem não-linear (Redes Neurais)";"primary[Silva, Vinicius Leonardo Gadioli da(NA)]";"";"UFV";"masterThesis";"openAccess";"2016";"http://www.locus.ufv.br/handle/123456789/10411";"masterThesis";"por"
"UFV_237fa1175a3739d630df3fe9f8c1da76";"Modelagem de floresta inequiânea: redes neurais artificiais aplicadas em uma floresta manejada no leste da Amazônia";"primary[Reis, Leonardo Pequeno(NA)]";"";"UFV";"doctoralThesis";"openAccess";"2017";"http://www.locus.ufv.br/handle/123456789/9882";"doctoralThesis";"por"
"UFV_36e37f803219d676a89125fa14fc557e";"On selecting heuristic function subset for domain independent-planning";"primary[Zarate, Marvin Abisrror(NA)]";"";"UFV";"masterThesis";"openAccess";"2016";"http://www.locus.ufv.br/handle/123456789/8541";"masterThesis";"eng"
"UFV_38b92e7928c2b3d7cadcc2b055d72e5c";"Sistema imune artificial: modelagem computacional da infecção por plasmodium falciparum na malária transfusional";"primary[Ribeiro Júnior, Ademir Nunes(NA)]";"";"UFV";"masterThesis";"openAccess";"2019";"https://locus.ufv.br//handle/123456789/27658";"masterThesis";"por"
"UFV_284777b1149762ee3bea359a19257206";"Proposta de um interpolador geoestatístico híbrido com aprendizado de máquina";"primary[Ilambwetsi, Patrícia de Sousa(NA)]";"";"UFV";"doctoralThesis";"openAccess";"2020";"https://locus.ufv.br//handle/123456789/27985";"doctoralThesis";"por"
"UFV_6f9d29a8c9eac6f087ef1aa587fa6bf0";"Diagnóstico radiográfico das pneumonias na infância: um estudo utilizando o mobile eye tracking e técnicas de inteligência artificial";"primary[Binato, Henrique Amaral(NA)]";"";"UFV";"masterThesis";"openAccess";"2018";"https://locus.ufv.br//handle/123456789/28862";"masterThesis";"por"
"UFV_8e5da1da3e95cbced0d49791025decbf";"Aprendizado de máquina e análise multicritério na identificação de fragmentos florestais potenciais para a coleta de sementes na zona da mata mineira";"primary[Mota, Pedro Henrique Santos(NA)]";"";"UFV";"masterThesis";"openAccess";"2018";"https://locus.ufv.br//handle/123456789/26617";"masterThesis";"por"
"UFC-7_9aa1003dceebefa5fe5b55458256d2d9";"Tratamento da Classe III – análise sistemática da literatura e desenvolvimento de aplicativo baseado em inteligência artificial";"primary[Braga, João Paulo Viana(NA)]";"Má Oclusão de Angle Classe III|Ortodontia|Inteligência Artificial";"UFC";"masterThesis";"openAccess";"2017";"http://www.repositorio.ufc.br/handle/riufc/22137";"masterThesis";"por"
"UFBA-2_c6c72f82dec33c2d725f3e4e0579eb7b";"Aplicação de redes neurais artificiais no reconhecimento de padrões de cartas dinamométricas de fundo em sistemas de bombeio mecânico de petróleo";"primary[Bezerra, Marco Antonio Dias(NA)]";"Inteligência artificial|Redes neurais (Computação)|Indústria petrolífera Equipamentos e acessórios.";"UFBA";"masterThesis";"openAccess";"2010";"http://repositorio.ufba.br/ri/handle/ri/18667";"masterThesis";"por"
"UFBA-2_a46c3f60cab13046d3c2c237012c8fa9";"Análise de Representações em um Experimento de Emergência de Comunicações";"primary[Oliveira, Emerson Silva de(NA)]";"Representação|Redes Neurais|Simulação Computacional|Emergência de Comunicação|Semiótica|Inteligência Artificial";"UFBA";"masterThesis";"openAccess";"2015";"http://repositorio.ufba.br/ri/handle/ri/19304";"masterThesis";"por"
"UFBA-2_11b7f703b444254a4e2ae029476128b6";"Análise do desempenho de rede neural convolucional na classificação automática de imagens tomográficas de queratocistos odontogênicos e ameloblastomas";"primary[Bispo, Mayara Simões(NA)]";"Ameloblastoma|Cistos Odontogênicos|Inteligência Artificial|Tomografia Computadorizada por Raios-X";"UFBA";"masterThesis";"openAccess";"2020";"http://repositorio.ufba.br/ri/handle/ri/33688";"masterThesis";"por"
"FEI_76b5fb5bc9f86bc8280558fb1643db13";"Aprendizado por reforço acelerado por heurísticas aplicado ao domínio do futebol de robôs";"primary[Martins, Murilo Fernandes(NA)]";"Inteligência artificial|Domótica|Programação heurística|Robôs-Sistemas de controle Jogos";"FEI";"masterThesis";"openAccess";"2007";"https://repositorio.fei.edu.br/handle/FEI/417";"masterThesis";"por"
"UNICAMP-30_6444889b2bb1052884543fd2a2a7a551";"Analise e sintese de estrategias de aprendizado para redes neurais artificiais";"primary[Silva, Leandro Nunes de Castro(NA)]";"Redes neurais (Computação)|Inteligência artificial|Programação não-linear";"UNICAMP";"masterThesis";"openAccess";"1998";"https://hdl.handle.net/20.500.12733/1586707";"masterThesis";"por"
"UNICAMP-30_84f82d5926d9a2e98b4867d8eefc6aae";"Projeto e operação de reatores auxiliados por computador";"primary[Papes Filho, Antonio Carlos(NA)]";"Engenharia concorrente|Inteligência artificial|Redes neurais (Computação)|Reatores químicos";"UNICAMP";"masterThesis";"openAccess";"1999";"https://hdl.handle.net/20.500.12733/1587674";"masterThesis";"por"
"UNICAMP-30_075e479a733e2363ce4183cb30173d8c";"Um estudo do sistema Oyster-Clam, implementação de reescrita de tipos e uma formalização parcial da teoria dos grafos";"primary[Pellegrini, Jerônimo(NA)]";"Demonstração automática de teoremas|Lógica simbólica e matemática|Inteligência artificial";"UNICAMP";"masterThesis";"openAccess";"1997";"https://hdl.handle.net/20.500.12733/1587882";"masterThesis";"por"
"UNICAMP-30_2de174f807d0e56686b77b79388a1e36";"Buscas informadas baseadas em grafos para a minimização das perdas em sistemas de distribuição de energia eletrica";"primary[Cavellucci, Celso, 1951-(NA)]";"Sistemas de energia elétrica|Otimização combinatória|Inteligência artificial|Energia elétrica - Distribuição";"UNICAMP";"doctoralThesis";"openAccess";"1998";"https://hdl.handle.net/20.500.12733/1588065";"doctoralThesis";"por"
"UNICAMP-30_47bb8da2afff4bd64d5569516b516e5b";"Classificação automatica e analise de dados por redes neurais auto-organizaveis";"primary[Costa, Jose Alfredo Ferreira(NA)]";"Sistemas de reconhecimento de padrões|Análise por agrupamento|Redes neurais (Computação)|Inteligência artificial";"UNICAMP";"doctoralThesis";"openAccess";"1999";"https://hdl.handle.net/20.500.12733/1588103";"doctoralThesis";"por"
